id,season,line-text,speaker
15871,3,ok let's go ladies of dunder-mifflin hey we should have a calendar printed up pam put that in my good idea folder let's go,Michael
15872,3,have you finished with the sketch,Dwight
15873,3,yeah,Pam
15874,3,hmm doesn't seem like the type,Dwight
15875,3,uh phyllis got a good look,Pam
15876,3,hmm,Dwight
15877,3,i plan on plastering this pervert's face everywhere you can run but you cannot hide,Dwight
15878,3,oh,Pam
15879,3,meredith slow down we're not gonna get there any faster if we're dead,Angela
15881,3,oh yeah you really shouldn't litter,Pam
15883,3,hey jim you wanna go in the women's bathroom,Kevin
15884,3,no thank you though,Jim
15885,3,you aren't curious,Kevin
15886,3,not really i've seen a bathroom before,Jim
15887,3,yeah but it's every guy's fantasy,Kevin
15888,3,i think you mean a girl's,Jim
15889,3,yeah i'm going in,Kevin
15890,3,go crazy,Jim
15891,3,oh my god,Kevin
15892,3,i really appreciate your letting me work alongside you so closely today,Andy
15893,3,of course you do moon face that's because you're a preppy freak you're the office pariah and nobody likes you so start hanging these all around the building,Dwight
15894,3,this guy looks like a real deviant,Andy
15895,3,no duh that's why we gotta catch him start hanging those,Dwight
15896,3,aye aye cap'n,Andy
15897,3,more like 'aye aye general',Dwight
15898,3,i don't think she's gonna make it don't think she's gonna make it -,Michael
15900,3,many women,Michael
15901,3,this is what we,Dwight
15902,3,well i stand corrected this is pretty cool,Jim
15903,3,yes,Kevin
15905,3,anna maria's,Jim
15907,3,six-month anniversary what,Jim
15909,3,no we've been dating for six months,Jim
15911,3,oh right i remember that one she read it to me she said she's not really ready to date somebody in the office but she really likes you as a friend,Jim
15913,3,all right hope nobody's on a diet,Michael
15915,3,thank you michael,Angela
15916,3,you're welcome you're welcome you're welcome ok so let's dish,Michael
15917,3,what do you want to dish about,Pam
15918,3,anything you guys want this is your time mm what is a pap smear or is it 'shmear' like the cream cheese,Michael
15919,3,ok new topic kelly how are things with ryan,Pam
15921,3,what um what do you think of role-play,Michael
15923,3,yeah well jan has this schoolgirl fantasy,Michael
15925,3,i just i feel uncomfortable wearing the dress,Michael
15926,3,ok i'm gonna be at the doll store,Angela
15927,3,sometimes the clothes at gapkids are just too flashy so i'm forced to go to the american girl store and order clothes for large colonial dolls,Angela
15928,3,michael you shouldn't do anything that you're uncomfortable with,Pam
15929,3,jan says anything that doesn't scare us is not worth doing i don't know maybe we're different people i like cuddling and spooning and she likes videotaping us during sex,Michael
15930,3,oh my god,Pam
15931,3,and then watching it back right afterward to improve my form,Michael
15933,3,no it's not that bad the worst part is that she shows it to her therapist and they discuss it,Michael
15934,3,michael you need to get out of this,Pam
15935,3,no she's she's fooling around it's a woman thing,Michael
15936,3,no normal women don't do stuff like that this is bad,Pam
15937,3,no no it's all right i'm ok i'm ok you guys what are we gonna do about jan,Michael
15938,3,read the pros first,Pam
15939,3,ok jan is smart uh successful good clothes hot perfect skin nice butt,Michael
15942,3,cons wears too much makeup breasts: not anything to write home about insecure about body i'm unhappy when i'm with her flat-chested,Michael
15943,3,what was the last one,Pam
15944,3,she's totally flat shrunken chesticles,Michael
15946,3,i'm unhappy when i'm with her,Michael
15947,3,michael you shouldn't be with someone who doesn't make you happy,Pam
15948,3,i'm happy sometimes um when we scrapbook or right towards the end of having sex,Michael
15950,3,yeah that's smart,Michael
15951,3,maybe but it sounds like you're just wrong for each other,Pam
15952,3,that sounds good too i don't know who's right i just don't - i don't know i don't know,Michael
15954,3,i wanna break up with jan wow i wanna break up with jan,Michael
15956,3,wow i cannot believe this yogurt has no calories,Michael
15957,3,no one said it has no calories,Pam
15958,3,oh hey guys i want to do something nice for you because you did something so nice for me earlier i want you to go in there i want you to buy one item on me as a thank-you come on get in here,Michael
15959,3,let's face it most guys are from the dark ages they're caveman and they like a woman to be showing her cleavage and to be wearing 8-inch heels and to be wearing um see-through underpants but for me a woman looks best when she is just absolutely naked,Michael
15960,3,this is so great huh we should do this much more often,Kevin
15963,3,you're in here,Kevin
15965,3,ok,Kevin
15967,3,mm you don't want anything my treat some panties or pick a thong or g-string t-back get a nice bra padded bra see-through push-up lace thigh-high bustier any - it just - you know what i would love to buy you a fresh set of underwear,Michael
15970,3,i'm kind of in-between boyfriends right now so i don't need anything sexy but i do need some new hand towels i figure i can cut up this robe,Pam
15971,3,slower slower meredith slow it up,Angela
15972,3,oh oh no it's jan what do i do,Michael
15974,3,don't answer it,Pam
15975,3,ok it stopped,Michael
15978,3,that is pretty cool,Jim
15980,3,uh yeah yep um could somebody grab me the lever and i will,Michael
15981,3,here uh meredith why don't you put your hazards on,Pam
15982,3,yeah get your hazards on for safety let's see there we go good yes we have the all right,Michael
15983,3,i think i've got it,Pam
15984,3,do you have a a crescent a crescent allan,Michael
15985,3,i don't think we really need that michael,Pam
15986,3,uh you know what i'm going to you take care of that i'm gonna do traffic detail,Michael
15987,3,you know i changed a tire today all by myself this bathrobe's already coming in handy coming,Pam
15988,3,think we'll find him,Andy
15989,3,yeah i do 'cause justice never rests,Dwight
15990,3,halvsies,Andy
15991,3,no wholesies,Dwight
15992,3,listen man i really appreciate you letting me shadow you today i feel like i learned a lot,Andy
15993,3,natch,Dwight
15994,3,yep if you don't mind i think i'll hang some of these posters around my neighborhood schools post office et cetera,Andy
15995,3,you know i may have underestimated you you're not a total ass,Dwight
15996,3,ok i am really going to do this,Michael
15997,3,good luck michael,Pam
15998,3,you know what i need my girls with me pam karen even phyllis come on let's do this let's do it,Michael
16000,3,i love you guys now i'm getting her voicemail,Michael
16001,3,don't leave a -,Pam
16002,3,hey jan it's me michael i'm just calling to say that i think we need a little break permanently and uh i know everybody says this but i-i wanna remain friends or at least business associates who get along oh just so you know it's not me it's you ok buddy somebody just walked in i have to go um so i'll talk to you later,Michael
16004,3,thank you,Michael
16006,3,abso-fruit-ly,Michael
16008,3,no no,Michael
16010,3,yeah,Michael
16012,3,maybe some italian ' to remain friends or at least business associates -' chinese 'who get along oh just so you know it's not me it's you ok buddy',Michael
16014,3,any man who says he totally understands women is a fool because they are un-understandable there's a wishing fountain at the mall and i threw a coin in for every woman in the world and made a wish i wished for jan to get over me i wished for phyllis a plasma tv i wished for pam to gain courage i wished for angela a heart and for kelly a brain 'michael how can you appreciate women so much but also dump one of them' you mean how can i be so illogical and flighty and unpredictable and emotional well maybe i learned something from women after all,Michael
16015,3,dunder-mifflin paper/sex predator hotline this is dwight schrute,Dwight
16016,3,hey dwight it's jim,Jim
16017,3,jim what are you doing i'm busy,Dwight
16018,3,no you're not i'm looking right at you,Jim
16019,3,ugh i'm hanging up,Dwight
16020,3,don't i have information about the sex predator,Jim
16021,3,you have information about the sex predator,Dwight
16022,3,i saw him two minutes ago,Jim
16023,3,where,Dwight
16024,3,in the women's bathroom above the sink,Jim
16025,3,anti-flashing task force above the sink above the sink hmm pam,Dwight
16027,3,love it,Michael
16029,3,uh yes i am,Michael
16031,3,uh yeah it's okay its just i don't think the cartoons are very funny,Michael
16033,3,the a cartoon that goes with each article this one says mel karmazin i don't i don't know i guess i get it,Michael
16035,3,we should really start recycling,Michael
16042,3,hey good lookin' what ya got cookin',Andy
16043,3,i got nothing cooking it's cooked it's borscht and its served cold,Dwight
16044,3,hey listen i'm sure everyone's already told you but your presentation out there was pretty inspiring stuff must be nice being a woman around here knowing they have a protector in you,Andy
16045,3,if you are trying to kiss my ass i would not suggest it believe me you do not want to kiss this ass,Dwight
